timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-11-03 00:00:00,0.204,0.000,241.140,0.800,0.000,0.000,0.0
2007-11-03 00:30:00,0.378,0.216,241.810,1.800,0.000,0.000,0.0
2007-11-03 01:00:00,0.206,0.000,243.100,0.800,0.000,0.000,0.0
2007-11-03 01:30:00,0.206,0.000,242.430,0.800,0.000,0.000,0.0
2007-11-03 02:00:00,0.394,0.244,243.820,1.800,0.000,1.000,0.0
2007-11-03 02:30:00,0.202,0.000,240.960,0.800,0.000,0.000,0.0
2007-11-03 03:00:00,0.206,0.000,242.950,0.800,0.000,0.000,0.0
2007-11-03 03:30:00,0.390,0.234,242.340,1.800,0.000,1.000,0.0
2007-11-03 04:00:00,0.282,0.086,243.780,1.200,0.000,0.000,0.0
2007-11-03 04:30:00,0.204,0.000,241.640,0.800,0.000,0.000,0.0
2007-11-03 05:00:00,0.308,0.114,242.720,1.200,0.000,0.000,0.0
2007-11-03 05:30:00,0.208,0.000,244.550,0.800,0.000,0.000,0.0
2007-11-03 06:00:00,0.204,0.000,242.320,0.800,0.000,0.000,0.0
2007-11-03 06:30:00,0.310,0.116,243.770,1.400,0.000,0.000,0.0
2007-11-03 07:00:00,0.206,0.000,243.110,0.800,0.000,0.000,0.0
2007-11-03 07:30:00,0.332,0.138,244.170,1.600,0.000,0.000,0.0
2007-11-03 08:00:00,0.308,0.108,241.450,1.200,0.000,0.000,0.0
2007-11-03 08:30:00,1.284,0.000,241.450,5.200,0.000,0.000,18.0
2007-11-03 09:00:00,1.342,0.080,239.310,5.600,0.000,1.000,18.0
2007-11-03 09:30:00,0.304,0.096,237.720,1.200,0.000,0.000,0.0
2007-11-03 10:00:00,0.198,0.000,236.860,0.800,0.000,0.000,0.0
2007-11-03 10:30:00,0.248,0.000,237.610,1.000,0.000,1.000,0.0
2007-11-03 11:00:00,0.374,0.192,236.540,1.800,0.000,0.000,0.0
2007-11-03 11:30:00,0.196,0.000,236.980,0.800,0.000,0.000,0.0
2007-11-03 12:00:00,0.194,0.000,234.890,0.800,0.000,0.000,0.0
2007-11-03 12:30:00,0.306,0.096,237.090,1.200,0.000,0.000,0.0
2007-11-03 13:00:00,0.196,0.000,236.590,0.800,0.000,0.000,0.0
2007-11-03 13:30:00,0.196,0.000,236.610,0.800,0.000,0.000,0.0
2007-11-03 14:00:00,0.316,0.114,242.050,1.400,0.000,0.000,0.0
2007-11-03 14:30:00,0.374,0.196,238.990,1.800,0.000,1.000,0.0
2007-11-03 15:00:00,0.210,0.000,239.850,0.800,0.000,0.000,0.0
2007-11-03 15:30:00,0.200,0.000,239.110,0.800,0.000,0.000,0.0
2007-11-03 16:00:00,0.284,0.086,237.440,1.200,0.000,1.000,0.0
2007-11-03 16:30:00,0.268,0.066,236.650,1.200,0.000,0.000,0.0
2007-11-03 17:00:00,0.198,0.000,237.310,0.800,0.000,0.000,0.0
2007-11-03 17:30:00,0.202,0.000,240.740,0.800,0.000,0.000,0.0
2007-11-03 18:00:00,0.292,0.096,237.310,1.200,0.000,0.000,0.0
2007-11-03 18:30:00,0.196,0.000,236.750,0.800,0.000,0.000,0.0
2007-11-03 19:00:00,0.198,0.000,237.770,0.800,0.000,0.000,0.0
2007-11-03 19:30:00,0.296,0.102,239.290,1.200,0.000,0.000,0.0
2007-11-03 20:00:00,1.320,0.060,238.180,5.400,0.000,0.000,17.0
2007-11-03 20:30:00,1.248,0.000,238.380,5.200,0.000,0.000,18.0
2007-11-03 21:00:00,0.298,0.106,240.070,1.200,0.000,0.000,0.0
2007-11-03 21:30:00,0.200,0.000,239.430,0.800,0.000,0.000,0.0
2007-11-03 22:00:00,0.232,0.000,239.100,1.200,0.000,0.000,0.0
2007-11-03 22:30:00,0.302,0.114,242.640,1.200,0.000,0.000,0.0
2007-11-03 23:00:00,0.296,0.098,240.960,1.200,0.000,2.000,0.0
2007-11-03 23:30:00,0.282,0.084,242.870,1.200,0.000,0.000,0.0
2007-11-04 00:00:00,0.308,0.114,242.960,1.200,0.000,0.000,0.0
2007-11-04 00:30:00,0.278,0.088,243.480,1.200,0.000,1.000,0.0
2007-11-04 01:00:00,0.210,0.000,243.100,0.800,0.000,0.000,0.0
2007-11-04 01:30:00,0.374,0.212,241.480,1.800,0.000,0.000,0.0
2007-11-04 02:00:00,0.206,0.000,244.140,0.800,0.000,0.000,0.0
2007-11-04 02:30:00,0.204,0.000,242.560,0.800,0.000,0.000,0.0
2007-11-04 03:00:00,0.300,0.110,241.980,1.200,0.000,0.000,0.0
2007-11-04 03:30:00,0.204,0.000,242.290,0.800,0.000,0.000,0.0
2007-11-04 04:00:00,0.278,0.076,240.190,1.200,0.000,0.000,0.0
2007-11-04 04:30:00,0.392,0.230,240.980,1.800,0.000,1.000,0.0
2007-11-04 05:00:00,0.212,0.000,243.650,0.800,0.000,0.000,0.0
2007-11-04 05:30:00,0.200,0.000,240.920,0.800,0.000,0.000,0.0
2007-11-04 06:00:00,0.444,0.316,240.180,2.200,0.000,1.000,0.0
2007-11-04 06:30:00,0.234,0.000,240.730,1.200,0.000,0.000,0.0
2007-11-04 07:00:00,1.274,0.000,240.450,5.200,0.000,0.000,18.0
2007-11-04 07:30:00,1.366,0.094,240.070,5.600,0.000,0.000,17.0
2007-11-04 08:00:00,0.206,0.000,243.160,0.800,0.000,0.000,0.0
2007-11-04 08:30:00,0.200,0.000,240.160,0.800,0.000,0.000,0.0
2007-11-04 09:00:00,0.372,0.204,239.570,1.800,0.000,0.000,0.0
2007-11-04 09:30:00,0.198,0.000,239.720,0.800,0.000,0.000,0.0
2007-11-04 10:00:00,0.208,0.000,241.700,0.800,0.000,0.000,0.0
2007-11-04 10:30:00,0.312,0.116,243.340,1.400,0.000,0.000,0.0
2007-11-04 11:00:00,0.206,0.000,242.470,0.800,0.000,0.000,0.0
2007-11-04 11:30:00,0.288,0.096,241.000,1.200,0.000,1.000,0.0
2007-11-04 12:00:00,0.370,0.196,237.680,1.600,0.000,0.000,0.0
2007-11-04 12:30:00,0.200,0.000,239.280,0.800,0.000,0.000,0.0
2007-11-04 13:00:00,0.204,0.000,242.380,0.800,0.000,0.000,0.0
2007-11-04 13:30:00,0.304,0.112,242.180,1.200,0.000,0.000,0.0
2007-11-04 14:00:00,0.210,0.000,246.740,0.800,0.000,0.000,0.0
2007-11-04 14:30:00,1.332,0.000,242.230,5.400,0.000,0.000,19.0
2007-11-04 15:00:00,1.368,0.096,240.660,5.600,0.000,0.000,17.0
2007-11-04 15:30:00,0.386,0.110,242.130,1.600,0.000,0.000,0.0
2007-11-04 16:00:00,2.762,0.130,240.260,11.400,0.000,39.000,0.0
2007-11-04 16:30:00,0.582,0.368,244.620,3.000,0.000,0.000,0.0
2007-11-04 17:00:00,1.166,0.378,241.730,5.000,0.000,0.000,0.0
2007-11-04 17:30:00,2.994,0.222,237.720,12.600,0.000,1.000,17.0
2007-11-04 18:00:00,3.986,0.000,235.230,17.400,0.000,14.000,17.0
2007-11-04 18:30:00,5.200,0.126,233.770,22.200,0.000,35.000,16.0
2007-11-04 19:00:00,3.978,0.000,235.290,16.800,0.000,3.000,17.0
2007-11-04 19:30:00,3.066,0.054,235.330,13.000,0.000,1.000,17.0
2007-11-04 20:00:00,1.944,0.000,236.870,8.200,0.000,2.000,17.0
2007-11-04 20:30:00,1.774,0.098,237.830,7.400,0.000,0.000,17.0
2007-11-04 21:00:00,1.782,0.000,234.310,7.600,0.000,0.000,17.0
2007-11-04 21:30:00,3.324,0.152,234.140,14.200,0.000,0.000,17.0
2007-11-04 22:00:00,4.104,0.172,233.310,17.600,0.000,35.000,16.0
2007-11-04 22:30:00,0.970,0.000,240.180,4.000,0.000,1.000,0.0
2007-11-04 23:00:00,0.394,0.112,239.690,1.600,0.000,1.000,0.0
2007-11-04 23:30:00,0.576,0.168,242.000,2.400,0.000,4.000,0.0
2007-11-05 00:00:00,0.368,0.080,240.910,1.600,0.000,0.000,0.0
2007-11-05 00:30:00,0.262,0.000,241.380,1.200,0.000,1.000,0.0
2007-11-05 01:00:00,0.242,0.000,241.370,1.000,0.000,0.000,0.0
2007-11-05 01:30:00,0.352,0.118,242.780,1.600,0.000,0.000,0.0
2007-11-05 02:00:00,0.312,0.086,243.600,1.400,0.000,0.000,0.0
2007-11-05 02:30:00,0.328,0.088,243.000,1.400,0.000,1.000,0.0
2007-11-05 03:00:00,0.326,0.106,241.130,1.400,0.000,0.000,0.0
2007-11-05 03:30:00,0.246,0.000,239.900,1.000,0.000,0.000,0.0
2007-11-05 04:00:00,0.232,0.000,242.460,1.000,0.000,0.000,0.0
2007-11-05 04:30:00,0.344,0.116,242.310,1.600,0.000,1.000,0.0
2007-11-05 05:00:00,0.342,0.112,242.790,1.400,0.000,0.000,0.0
2007-11-05 05:30:00,0.326,0.082,241.490,1.400,0.000,0.000,0.0
2007-11-05 06:00:00,1.312,0.000,241.020,5.400,0.000,0.000,17.0
2007-11-05 06:30:00,0.340,0.116,243.610,1.400,0.000,0.000,0.0
2007-11-05 07:00:00,3.544,0.000,239.220,14.800,0.000,0.000,0.0
2007-11-05 07:30:00,1.242,0.000,242.830,5.000,0.000,0.000,0.0
2007-11-05 08:00:00,2.568,0.122,240.210,10.600,0.000,0.000,0.0
2007-11-05 08:30:00,1.534,0.064,239.330,6.400,0.000,0.000,18.0
2007-11-05 09:00:00,1.526,0.126,238.580,6.400,0.000,0.000,17.0
2007-11-05 09:30:00,1.494,0.208,237.380,6.400,0.000,2.000,17.0
2007-11-05 10:00:00,1.324,0.000,237.820,5.600,0.000,0.000,17.0
2007-11-05 10:30:00,1.326,0.000,237.770,5.600,0.000,0.000,18.0
2007-11-05 11:00:00,1.500,0.308,237.330,6.400,0.000,2.000,17.0
2007-11-05 11:30:00,1.374,0.094,238.720,5.600,0.000,0.000,17.0
2007-11-05 12:00:00,0.222,0.000,240.110,1.000,0.000,0.000,0.0
2007-11-05 12:30:00,0.306,0.096,239.370,1.400,0.000,2.000,0.0
2007-11-05 13:00:00,0.324,0.114,241.390,1.400,0.000,0.000,0.0
2007-11-05 13:30:00,0.296,0.086,241.770,1.200,0.000,0.000,0.0
2007-11-05 14:00:00,3.702,0.178,238.320,15.400,38.000,1.000,17.0
2007-11-05 14:30:00,0.394,0.126,241.930,1.600,1.000,0.000,0.0
2007-11-05 15:00:00,0.304,0.000,241.460,1.200,2.000,0.000,0.0
2007-11-05 15:30:00,0.224,0.000,240.920,1.000,0.000,0.000,0.0
2007-11-05 16:00:00,0.318,0.112,240.710,1.400,0.000,0.000,0.0
2007-11-05 16:30:00,0.308,0.064,240.610,1.400,0.000,0.000,0.0
2007-11-05 17:00:00,0.230,0.000,240.870,1.000,0.000,0.000,0.0
2007-11-05 17:30:00,0.294,0.074,238.530,1.200,0.000,0.000,0.0
2007-11-05 18:00:00,1.680,0.182,235.010,7.200,0.000,0.000,0.0
2007-11-05 18:30:00,1.824,0.048,233.960,7.800,0.000,0.000,0.0
2007-11-05 19:00:00,1.804,0.050,231.990,7.800,0.000,0.000,0.0
2007-11-05 19:30:00,2.882,0.052,232.210,12.400,0.000,0.000,17.0
2007-11-05 20:00:00,1.508,0.222,233.330,6.400,0.000,0.000,0.0
2007-11-05 20:30:00,1.256,0.000,233.720,5.400,0.000,0.000,0.0
2007-11-05 21:00:00,1.976,0.048,234.980,8.400,0.000,0.000,17.0
2007-11-05 21:30:00,1.286,0.178,237.570,5.400,0.000,0.000,0.0
2007-11-05 22:00:00,1.388,0.196,237.170,6.000,0.000,0.000,0.0
2007-11-05 22:30:00,1.462,0.000,239.530,6.000,0.000,0.000,0.0
2007-11-05 23:00:00,1.470,0.092,241.200,6.000,0.000,0.000,0.0
2007-11-05 23:30:00,1.530,0.242,242.720,6.400,0.000,1.000,0.0
2007-11-06 00:00:00,2.442,0.000,240.150,10.000,0.000,0.000,17.0
2007-11-06 00:30:00,2.348,0.000,238.430,9.800,0.000,0.000,18.0
2007-11-06 01:00:00,1.378,0.122,241.010,5.600,0.000,1.000,0.0
2007-11-06 01:30:00,1.894,0.178,238.440,7.800,0.000,0.000,0.0
2007-11-06 02:00:00,0.416,0.204,244.460,2.000,0.000,0.000,0.0
2007-11-06 02:30:00,0.312,0.092,242.250,1.400,0.000,1.000,0.0
2007-11-06 03:00:00,1.264,0.046,240.350,5.200,0.000,0.000,0.0
2007-11-06 03:30:00,1.366,0.088,241.080,5.600,0.000,0.000,0.0
2007-11-06 04:00:00,1.356,0.078,241.330,5.600,0.000,0.000,0.0
2007-11-06 04:30:00,0.224,0.000,241.190,1.000,0.000,0.000,0.0
2007-11-06 05:00:00,0.302,0.072,241.710,1.200,0.000,0.000,0.0
2007-11-06 05:30:00,0.324,0.102,242.050,1.400,0.000,0.000,0.0
2007-11-06 06:00:00,0.230,0.000,240.980,1.000,0.000,0.000,0.0
2007-11-06 06:30:00,0.228,0.000,241.210,1.000,0.000,0.000,0.0
2007-11-06 07:00:00,2.058,0.126,237.890,9.000,0.000,0.000,0.0
2007-11-06 07:30:00,0.464,0.118,238.070,2.000,0.000,0.000,0.0
2007-11-06 08:00:00,1.438,0.134,237.180,6.000,1.000,0.000,17.0
2007-11-06 08:30:00,1.416,0.000,239.810,5.800,1.000,0.000,18.0
2007-11-06 09:00:00,3.692,0.078,237.650,15.400,38.000,0.000,17.0
2007-11-06 09:30:00,1.346,0.000,238.120,5.600,0.000,0.000,17.0
2007-11-06 10:00:00,0.500,0.000,239.660,2.200,0.000,0.000,0.0
2007-11-06 10:30:00,1.536,0.204,239.950,6.400,0.000,2.000,18.0
2007-11-06 11:00:00,2.352,0.162,236.370,10.800,0.000,7.000,17.0
2007-11-06 11:30:00,1.564,0.000,237.960,6.600,0.000,3.000,17.0
2007-11-06 12:00:00,5.844,0.198,233.810,25.000,0.000,73.000,16.0
2007-11-06 12:30:00,2.722,0.392,238.430,11.600,0.000,0.000,17.0
2007-11-06 13:00:00,2.490,0.364,238.530,10.400,0.000,17.000,18.0
2007-11-06 13:30:00,1.606,0.200,239.990,6.600,0.000,4.000,17.0
2007-11-06 14:00:00,1.304,0.116,232.390,5.600,0.000,0.000,16.0
2007-11-06 14:30:00,1.528,0.368,234.530,6.600,0.000,1.000,17.0
2007-11-06 15:00:00,1.340,0.126,234.020,5.600,0.000,0.000,17.0
2007-11-06 15:30:00,1.346,0.130,235.640,5.600,0.000,0.000,17.0
2007-11-06 16:00:00,1.604,0.478,235.980,7.000,0.000,2.000,17.0
2007-11-06 16:30:00,0.508,0.380,237.530,2.600,0.000,0.000,0.0
2007-11-06 17:00:00,0.328,0.148,237.270,1.400,0.000,0.000,0.0
2007-11-06 17:30:00,0.616,0.256,235.770,2.800,0.000,1.000,0.0
2007-11-06 18:00:00,1.078,0.260,234.920,4.600,0.000,0.000,0.0
2007-11-06 18:30:00,1.626,0.170,240.320,6.800,0.000,0.000,0.0
2007-11-06 19:00:00,1.606,0.218,236.940,6.800,0.000,1.000,0.0
2007-11-06 19:30:00,1.576,0.258,237.920,6.600,0.000,1.000,0.0
2007-11-06 20:00:00,3.146,0.242,237.580,13.800,0.000,9.000,17.0
2007-11-06 20:30:00,3.036,0.166,235.700,13.000,0.000,20.000,17.0
2007-11-06 21:00:00,0.746,0.070,235.550,3.200,0.000,0.000,0.0
2007-11-06 21:30:00,1.084,0.140,238.950,4.600,0.000,0.000,0.0
2007-11-06 22:00:00,0.688,0.000,238.780,3.000,0.000,0.000,0.0
2007-11-06 22:30:00,1.974,0.000,241.030,8.200,0.000,0.000,0.0
2007-11-06 23:00:00,0.404,0.164,241.180,1.800,0.000,0.000,0.0
2007-11-06 23:30:00,0.284,0.000,244.670,1.200,0.000,0.000,0.0
2007-11-07 00:00:00,0.278,0.000,241.660,1.200,0.000,0.000,0.0
2007-11-07 00:30:00,0.442,0.236,242.770,2.000,0.000,1.000,0.0
2007-11-07 01:00:00,0.374,0.128,238.720,1.600,0.000,0.000,0.0
2007-11-07 01:30:00,0.218,0.000,239.590,1.000,0.000,0.000,0.0
2007-11-07 02:00:00,0.252,0.000,243.110,1.200,0.000,0.000,0.0
2007-11-07 02:30:00,1.396,0.102,241.590,5.800,0.000,0.000,18.0
2007-11-07 03:00:00,0.222,0.000,241.450,1.000,0.000,0.000,0.0
2007-11-07 03:30:00,0.300,0.082,241.680,1.200,0.000,0.000,0.0
2007-11-07 04:00:00,0.220,0.000,240.590,1.000,0.000,0.000,0.0
2007-11-07 04:30:00,0.328,0.110,241.240,1.400,0.000,0.000,0.0
2007-11-07 05:00:00,0.220,0.000,240.510,1.000,0.000,0.000,0.0
2007-11-07 05:30:00,0.246,0.000,240.590,1.000,0.000,0.000,0.0
2007-11-07 06:00:00,0.324,0.104,239.370,1.400,0.000,0.000,0.0
2007-11-07 06:30:00,0.226,0.000,241.940,1.000,0.000,0.000,0.0
2007-11-07 07:00:00,2.228,0.054,238.020,9.400,0.000,0.000,18.0
2007-11-07 07:30:00,1.936,0.100,238.140,8.000,0.000,0.000,18.0
2007-11-07 08:00:00,2.356,0.126,236.620,10.000,0.000,0.000,18.0
2007-11-07 08:30:00,1.346,0.062,239.100,5.600,0.000,0.000,18.0
2007-11-07 09:00:00,1.322,0.000,236.360,5.600,0.000,0.000,17.0
2007-11-07 09:30:00,1.440,0.086,237.540,6.000,0.000,0.000,17.0
2007-11-07 10:00:00,1.494,0.176,238.000,6.200,0.000,2.000,18.0
2007-11-07 10:30:00,1.268,0.000,238.240,5.200,0.000,0.000,17.0
2007-11-07 11:00:00,0.322,0.106,240.470,1.400,0.000,0.000,0.0
2007-11-07 11:30:00,0.428,0.218,240.180,2.000,0.000,1.000,0.0
2007-11-07 12:00:00,0.334,0.000,239.690,1.400,0.000,0.000,0.0
2007-11-07 12:30:00,0.430,0.320,240.140,2.200,0.000,0.000,0.0
2007-11-07 13:00:00,0.502,0.308,240.190,2.400,2.000,0.000,0.0
2007-11-07 13:30:00,0.462,0.162,239.060,2.000,1.000,0.000,0.0
2007-11-07 14:00:00,0.544,0.272,240.730,2.600,1.000,0.000,0.0
2007-11-07 14:30:00,2.766,0.278,239.290,11.600,38.000,0.000,0.0
2007-11-07 15:00:00,0.328,0.164,240.960,1.400,0.000,0.000,0.0
2007-11-07 15:30:00,0.330,0.168,241.840,1.400,0.000,0.000,0.0
2007-11-07 16:00:00,0.320,0.120,243.620,1.400,0.000,0.000,0.0
2007-11-07 16:30:00,0.392,0.112,242.040,1.600,0.000,0.000,0.0
2007-11-07 17:00:00,3.988,0.120,238.720,16.600,39.000,0.000,0.0
2007-11-07 17:30:00,2.240,0.262,238.060,9.800,10.000,0.000,0.0
2007-11-07 18:00:00,1.624,0.396,238.980,7.000,0.000,1.000,0.0
2007-11-07 18:30:00,2.204,0.184,235.310,9.400,0.000,0.000,0.0
2007-11-07 19:00:00,6.060,0.264,226.320,26.800,35.000,0.000,15.0
2007-11-07 19:30:00,6.272,0.342,227.610,27.600,35.000,2.000,16.0
2007-11-07 20:00:00,1.944,0.204,233.010,8.400,1.000,0.000,0.0
2007-11-07 20:30:00,1.674,0.194,240.900,7.000,0.000,0.000,0.0
2007-11-07 21:00:00,4.532,0.096,236.230,19.200,38.000,1.000,0.0
2007-11-07 21:30:00,3.108,0.270,237.390,13.200,1.000,0.000,0.0
2007-11-07 22:00:00,1.684,0.160,239.030,7.000,0.000,0.000,0.0
2007-11-07 22:30:00,1.066,0.000,241.740,4.400,0.000,0.000,0.0
2007-11-07 23:00:00,1.820,0.108,242.010,7.400,0.000,0.000,18.0
2007-11-07 23:30:00,1.210,0.114,243.600,5.200,0.000,0.000,16.0
2007-11-08 00:00:00,0.232,0.000,245.350,1.000,0.000,0.000,0.0
2007-11-08 00:30:00,0.298,0.086,242.730,1.200,0.000,0.000,0.0
2007-11-08 01:00:00,0.326,0.118,242.910,1.400,0.000,0.000,0.0
2007-11-08 01:30:00,0.228,0.000,243.880,1.000,0.000,0.000,0.0
2007-11-08 02:00:00,0.306,0.100,246.340,1.200,0.000,0.000,0.0
2007-11-08 02:30:00,0.330,0.128,245.290,1.400,0.000,0.000,0.0
2007-11-08 03:00:00,0.228,0.000,243.130,1.000,0.000,0.000,0.0
2007-11-08 03:30:00,0.384,0.218,244.580,1.800,0.000,1.000,0.0
2007-11-08 04:00:00,0.330,0.128,245.380,1.400,0.000,0.000,0.0
2007-11-08 04:30:00,0.232,0.000,245.000,1.000,0.000,0.000,0.0
2007-11-08 05:00:00,0.384,0.212,243.080,1.800,0.000,1.000,0.0
2007-11-08 05:30:00,0.324,0.120,243.360,1.400,0.000,0.000,0.0
2007-11-08 06:00:00,0.238,0.000,244.900,1.000,0.000,0.000,0.0
2007-11-08 06:30:00,0.388,0.210,242.930,1.800,0.000,1.000,0.0
2007-11-08 07:00:00,0.332,0.124,244.950,1.400,0.000,0.000,0.0
2007-11-08 07:30:00,0.564,0.046,243.650,2.400,0.000,0.000,0.0
2007-11-08 08:00:00,2.084,0.086,238.500,8.600,0.000,0.000,17.0
2007-11-08 08:30:00,1.842,0.072,238.500,7.800,0.000,0.000,17.0
2007-11-08 09:00:00,1.614,0.078,239.060,6.800,0.000,0.000,18.0
2007-11-08 09:30:00,1.480,0.056,239.260,6.200,0.000,0.000,18.0
2007-11-08 10:00:00,1.472,0.056,238.600,6.200,0.000,0.000,17.0
2007-11-08 10:30:00,1.706,0.108,237.430,7.200,0.000,0.000,18.0
2007-11-08 11:00:00,1.504,0.058,238.020,6.400,0.000,0.000,17.0
2007-11-08 11:30:00,1.488,0.058,237.170,6.400,0.000,0.000,17.0
2007-11-08 12:00:00,1.610,0.074,238.480,6.800,0.000,0.000,17.0
2007-11-08 12:30:00,0.810,0.046,239.540,3.600,0.000,0.000,0.0
2007-11-08 13:00:00,0.346,0.090,239.980,1.600,0.000,1.000,0.0
2007-11-08 13:30:00,0.436,0.210,241.040,2.000,0.000,0.000,0.0
2007-11-08 14:00:00,0.270,0.000,242.160,1.200,0.000,0.000,0.0
2007-11-08 14:30:00,0.356,0.098,241.880,1.600,0.000,1.000,0.0
2007-11-08 15:00:00,0.438,0.208,241.000,2.000,0.000,0.000,0.0
2007-11-08 15:30:00,0.266,0.000,242.340,1.200,0.000,0.000,0.0
2007-11-08 16:00:00,0.350,0.092,241.030,1.600,0.000,1.000,0.0
2007-11-08 16:30:00,0.404,0.136,241.220,1.800,0.000,0.000,0.0
2007-11-08 17:00:00,0.268,0.000,241.110,1.200,0.000,0.000,0.0
2007-11-08 17:30:00,0.438,0.000,240.140,1.800,0.000,0.000,0.0
2007-11-08 18:00:00,0.638,0.090,238.440,2.600,0.000,0.000,0.0
2007-11-08 18:30:00,1.938,0.050,237.260,8.000,0.000,0.000,0.0
2007-11-08 19:00:00,0.738,0.054,236.890,3.000,0.000,0.000,0.0
2007-11-08 19:30:00,2.340,0.086,235.130,9.800,0.000,0.000,0.0
2007-11-08 20:00:00,2.378,0.360,237.090,10.000,4.000,0.000,0.0
2007-11-08 20:30:00,3.412,0.286,234.850,15.200,15.000,0.000,16.0
2007-11-08 21:00:00,2.374,0.050,234.760,10.000,0.000,0.000,17.0
2007-11-08 21:30:00,4.496,0.178,238.020,18.800,1.000,0.000,17.0
2007-11-08 22:00:00,3.122,0.000,237.470,13.000,1.000,0.000,17.0
2007-11-08 22:30:00,3.134,0.128,238.770,13.000,38.000,1.000,0.0
2007-11-08 23:00:00,0.506,0.178,244.370,2.200,0.000,0.000,0.0
2007-11-08 23:30:00,0.312,0.072,244.370,1.400,0.000,0.000,0.0
2007-11-09 00:00:00,0.312,0.108,243.810,1.400,0.000,1.000,0.0
2007-11-09 00:30:00,0.322,0.106,241.070,1.400,0.000,0.000,0.0
2007-11-09 01:00:00,0.298,0.080,241.200,1.200,0.000,0.000,0.0
2007-11-09 01:30:00,0.308,0.096,240.630,1.400,0.000,1.000,0.0
2007-11-09 02:00:00,0.328,0.114,242.560,1.400,0.000,0.000,0.0
2007-11-09 02:30:00,0.300,0.080,241.730,1.200,0.000,0.000,0.0
2007-11-09 03:00:00,0.308,0.096,240.550,1.400,0.000,2.000,0.0
2007-11-09 03:30:00,0.330,0.100,239.020,1.400,0.000,0.000,0.0
2007-11-09 04:00:00,0.296,0.076,240.070,1.200,0.000,0.000,0.0
2007-11-09 04:30:00,0.316,0.106,240.370,1.400,0.000,0.000,0.0
2007-11-09 05:00:00,1.272,0.000,238.740,5.200,0.000,0.000,18.0
2007-11-09 05:30:00,0.298,0.080,241.670,1.200,0.000,0.000,0.0
2007-11-09 06:00:00,0.328,0.112,242.110,1.400,0.000,0.000,0.0
2007-11-09 06:30:00,0.232,0.000,241.330,1.000,0.000,0.000,0.0
2007-11-09 07:00:00,3.338,0.128,238.680,14.000,0.000,0.000,18.0
2007-11-09 07:30:00,1.704,0.114,237.580,7.200,0.000,0.000,17.0
2007-11-09 08:00:00,1.986,0.078,241.950,8.200,0.000,1.000,18.0
2007-11-09 08:30:00,1.640,0.068,239.790,6.800,0.000,0.000,17.0
2007-11-09 09:00:00,1.372,0.096,238.870,5.600,0.000,0.000,17.0
2007-11-09 09:30:00,1.454,0.212,237.820,6.200,0.000,2.000,17.0
2007-11-09 10:00:00,1.324,0.062,237.090,5.600,0.000,0.000,18.0
2007-11-09 10:30:00,1.342,0.000,235.830,5.600,0.000,0.000,17.0
2007-11-09 11:00:00,1.468,0.206,236.540,6.200,0.000,1.000,18.0
2007-11-09 11:30:00,1.386,0.072,239.310,5.800,0.000,0.000,18.0
2007-11-09 12:00:00,1.344,0.000,239.020,5.600,0.000,0.000,18.0
2007-11-09 12:30:00,3.896,0.078,235.810,16.400,0.000,37.000,17.0
2007-11-09 13:00:00,1.596,0.190,236.510,6.800,0.000,2.000,17.0
2007-11-09 13:30:00,6.200,0.110,231.080,27.000,0.000,70.000,17.0
2007-11-09 14:00:00,4.680,0.120,234.890,20.000,0.000,38.000,17.0
2007-11-09 14:30:00,3.712,0.114,234.920,15.800,0.000,35.000,17.0
2007-11-09 15:00:00,1.512,0.000,236.380,6.400,0.000,0.000,17.0
2007-11-09 15:30:00,1.552,0.054,235.560,6.600,0.000,1.000,17.0
2007-11-09 16:00:00,1.584,0.046,238.380,6.800,0.000,0.000,17.0
2007-11-09 16:30:00,1.432,0.100,238.040,6.000,0.000,0.000,18.0
2007-11-09 17:00:00,1.338,0.000,239.720,5.600,0.000,0.000,17.0
2007-11-09 17:30:00,1.400,0.000,235.650,5.800,0.000,0.000,17.0
2007-11-09 18:00:00,1.778,0.082,237.090,7.400,0.000,0.000,18.0
2007-11-09 18:30:00,2.638,0.000,235.940,11.200,0.000,0.000,17.0
2007-11-09 19:00:00,2.110,0.000,233.380,9.000,0.000,0.000,17.0
2007-11-09 19:30:00,2.682,0.000,233.500,11.400,0.000,0.000,17.0
2007-11-09 20:00:00,2.650,0.076,237.400,11.200,0.000,0.000,17.0
2007-11-09 20:30:00,1.508,0.052,235.500,6.400,0.000,0.000,0.0
2007-11-09 21:00:00,2.094,0.142,235.310,8.800,0.000,0.000,0.0
2007-11-09 21:30:00,1.644,0.238,238.490,6.800,0.000,0.000,0.0
2007-11-09 22:00:00,3.774,0.054,235.520,16.200,0.000,0.000,17.0
2007-11-09 22:30:00,1.838,0.000,240.550,7.600,0.000,0.000,18.0
2007-11-09 23:00:00,0.784,0.000,243.780,3.200,0.000,0.000,0.0
2007-11-09 23:30:00,0.420,0.128,241.810,1.800,0.000,0.000,0.0
2007-11-10 00:00:00,0.228,0.000,244.960,1.000,0.000,0.000,0.0
2007-11-10 00:30:00,0.224,0.000,239.750,1.000,0.000,0.000,0.0
2007-11-10 01:00:00,0.322,0.100,240.830,1.400,0.000,0.000,0.0
2007-11-10 01:30:00,0.304,0.072,242.030,1.200,0.000,0.000,0.0
